id,followers_count,friends_count,verified,average_tweets_per_day,account_age_days,account_type
244121101,984,962,False,2.451,3490,human
131923490,11,0,False,0.723,3782,bot
2292514352,3,0,False,0.023,2408,bot
36765234,275,351,False,7.697,4128,human
3989896755,1641,1494,False,3.628,1766,bot
88931893,239,190,False,0.957,3934,human
14483001,6682,6065,False,32.745,4501,bot
613744186,811,182,False,1.473,2981,human
142671419,42,70,False,0.088,3752,human
264306244,379,1796,False,2.336,3448,human
631045703,14,0,False,1.13,2962,bot
877398270519070720,0,0,False,0.549,1155,bot
29425243,46992,45321,True,0.652,4151,human
574422621,27,0,False,0.067,3025,human
222363231,148001,130756,False,74.019,3547,bot
1120468584,2834,1292,False,5.882,2762,human
20512377,29,290,False,0.041,4207,human
20774528,4620,1889,False,1.663,4204,human
946667149,95,180,False,0.088,2835,human
57998991,10635282,308,True,6.653,4049,human
118029983,756,2287,False,13.619,3825,human
1433730727,1073006,79,True,1.62,2651,human
38862506,43,214,False,0.129,4119,human
335609523,455825,111,True,15.905,3323,human
323026612,101793,285,True,0.551,3344,human
249364151,340414,1329,True,50.873,3479,human
185401016,23,1744,False,0.028,3640,human
569704121,107856,91620,False,129.552,3030,bot
221839043,1564,2473,False,47.016,3548,human
232849096,31,69,False,0.868,3517,bot
151060182,134276,1793,True,2.946,3730,human
1920007904,71,249,False,1.647,2514,human
79232746,6069,957,True,1.52,3973,human
14221035,364,437,False,55.819,4529,human
499449593,822220,1062,True,5.611,3101,human
2563833613,16086,2129,False,0.646,2259,bot
294715157,1074,16,False,2.255,3391,human
190906140,670715,502612,True,2.362,3626,human
1637941022,17,20,False,0.284,2574,human
41746218,365,446,False,2.911,4107,human
77659956,375576,234,True,6.457,3979,human
25493304,41412,17228,False,23.301,4169,human
288948026,913,702,False,3.592,3401,human
2286223163,448,134,False,12.845,2406,human
412155718,364,2282,False,1.579,3201,human
28639054,873,470,False,2.67,4155,human
33619791,94380,1093,True,2.485,4138,human
82378586,1527,1175,False,25.924,3961,human
3053518685,587,633,False,1.176,2004,human
515964785,23,211,False,1.16,3088,bot
2882338680,625,43,False,4.917,2120,human
140574598,1806,1343,False,32.828,3758,human
51707796,231674,688,True,0.245,4069,human
3141599125,445,1539,False,2.134,1962,human
183304092,1,2,False,0.315,3645,bot
986775452,185270,239,False,101.218,2815,bot
90242976,32,0,False,0.4,3929,human
43581352,17009,1883,True,0.311,4098,human
157613995,703,2886,False,7.874,3713,human
877388141040209920,0,0,False,0.155,1155,bot
65863622,4858554,0,True,7.61,4022,human
416612298,544,199,False,0.308,3195,human
981008330,198,274,False,1.036,2818,human
2393440218,32093,268,False,0.746,2347,human
53805021,1,0,False,0.002,4063,bot
1323630564,499,335,False,0.245,2695,human
185663478,1073,493,False,8.983,3639,human
785973247,839,602,False,15.821,2913,human
981953921705902080,201,193,False,1.592,866,human
1047361457631854592,51,138,False,18.462,686,human
493682705,4900,12713,False,2.036,3107,bot
3395616789,12,83,False,1.205,1846,bot
21037096,178341,541,True,37.047,4201,bot
35979309,45,0,False,0.036,4131,human
784402394872512512,0,18,False,0.244,1411,bot
1737293875,595,467,False,0.392,2538,human
109117493,267,166,False,4.155,3856,human
370999356,2984,3706,False,1.461,3266,bot
73990210,1694,39,True,1.862,3992,human
50135108,15,36,False,0.462,4074,human
17891410,285,77,False,4.367,4275,human
49348697,70335,34719,False,29.47,4076,human
45416544,3089,685,False,12.638,4090,human
19202145,1749,3336,False,41.253,4229,human
1202258016,18,0,False,1.241,2736,bot
800911249773105153,8457,2443,False,15.258,1366,human
398786662,24255,22303,True,6.792,3219,human
175177831,231811,5686,False,6.665,3666,human
838133160789610497,8,38,False,2.395,1263,bot
715078481776873472,121,449,False,2.4,1603,bot
763724066419249152,105,25,False,9.463,1468,bot
779369517063475200,133,575,False,0.35,1425,human
715233948998176769,1580,809,False,3.281,1602,human
732881178143887360,10,74,False,0.015,1554,bot
834467078249779201,21,14,False,0.249,1273,bot
822425915548372993,410,5,False,3.287,1306,bot
735569087552688131,26,0,False,0.025,1546,bot
382271636,790001,1145,True,2.093,3246,human
309133460,1971992,51,True,0.606,3366,human
24969366,23,239,False,0.758,4172,bot
54591639,6,0,False,0.452,4060,bot
809455593152974853,11,0,False,1.352,1342,bot
772207574296956933,0,0,False,0.163,1445,human
2183987364,1893508,20,False,2.535,2475,human
22610091,1137374,4709,True,1.514,4186,human
100466864,3904,1668,False,75.085,3885,human
72941749,81,78,False,1.21,3996,bot
415848343,221,238,False,1.431,3196,human
1071186121,49,1108,False,0.596,2779,human
313589997,978895,503,True,1.778,3359,human
2165899508,458,526,False,0.395,2484,human
260899069,667,1860,False,24.32,3455,bot
1038542770129068032,21,358,False,2.858,710,human
748486914,13,0,False,0.014,2931,bot
2489647370,2678603,30,True,0.689,2292,human
37028114,184,306,False,1.436,4127,human
14221588,24974,5101,True,0.543,4529,human
75563288,13473,1238,True,1.303,3986,human
713097502,440,917,False,2.582,2501,bot
28377377,22,213,False,1.593,4156,human
1083574886071762944,87,17,False,11.121,586,bot
188809534,1158,846,False,68.01,3631,human
15794496,3257,1325,True,3.435,4392,human
233111874,252,2155,False,7.983,3517,human
67961159,222514,2623,True,5.672,4014,human
989135184,1941,52,False,225.792,2814,bot
418447705,979,726,False,1.223,3193,human
17105248,399023,1659,True,3.509,4308,human
890654440524525570,3,0,False,0.247,1118,human
1131217278,7279,548,True,3.466,2758,human
2590835076,100235,315,True,20.975,2245,human
42795412,3,0,False,0.031,4102,bot
32309662,1264305,1250,True,1.018,4142,human
159084041,1425,732,False,93.782,3708,human
903275003281584133,0,0,False,0.146,1083,human
723920381619228673,103,167,False,0.627,1578,human
4111270332,26,37,False,2.115,1751,bot
3130589637,12,0,False,1.571,1967,bot
947192262,3138026,5,True,1.527,2835,human
3012362696,80,106,False,0.319,2019,bot
254607817,151,149,False,1.397,3468,human
4149019083,194,222,False,3.654,1744,bot
2959147470,739,3,False,3.292,2053,human
2921136609,6,0,False,0.034,2075,bot
985605761974853632,314,0,False,7.343,856,human
61932015,8126,6846,False,5.113,4036,human
351076863,3982,1927,True,2.088,3298,human
567869958,72,0,False,1.224,3032,bot
26804749,11,0,False,0.01,4163,bot
240714255,2531780,67,True,2.445,3498,human
392233488,69,197,False,1.163,3229,human
70582840,1952671,228,False,3.769,4005,human
22872643,845675,1094,True,2.414,4185,human
24183367,11,21,False,1.295,4176,bot
269288025,26,0,False,0.026,3439,bot
4928373359,3902,0,False,1.813,1643,bot
14221943,139,876,False,0.915,4529,human
160855592,418,195,False,0.613,3704,human
14221950,4516,5719,True,2.898,4529,human
105710210,3516738,22,True,0.997,3867,human
357630595,1799,237,False,10.118,3288,human
52494989,1607,2119,False,36.719,4067,human
1441596062,2811,2409,False,28.081,2648,human
588317346,49,48,False,1.16,3009,bot
2477327017,4596,3505,False,16.262,2298,bot
6881972,15,0,False,0.574,4811,bot
234160821,2,0,False,0.03,3514,bot
1295319745,39,114,False,0.006,2704,bot
208995026,840823,2619,True,7.085,3583,human
186712788,13742849,519,True,6.325,3637,human
1086915288,58,11,False,3.142,2774,bot
102564592,107,554,False,0.466,3877,human
4082696954,675,102,False,0.009,1753,human
907577806007291905,39,655,False,8.701,1071,bot
911016721,1,0,False,0.017,2851,bot
2753102609,7,3,False,0.002,2183,bot
79758113,2137765,171,True,0.687,3971,human
803235440224391168,0,0,False,0.581,1359,human
2172453677,402,1411,False,0.544,2476,bot
2230649665,262,300,False,1.43,2449,human
729613134,20,0,False,1.056,2940,bot
22086481,1708513,1836,True,6.208,4191,human
1861288789,58,180,False,0.695,2531,bot
877399814211682305,5,0,False,0.295,1155,bot
20775769,2780,828,True,1.176,4204,human
223937371,1302,1731,False,15.693,3542,bot
185664347,7,0,False,0.292,3639,bot
57475935,2587492,352,True,16.293,4051,human
218432384,33,111,False,0.504,3558,human
517014401,15672,5901,False,0.461,3087,human
2623865757,3023,895,False,11.687,2252,human
499975070,365564,892,False,12.093,3100,human
15270815,220,497,False,2.378,4433,human
197723043,211,711,False,1.084,3609,human
813474234223788033,19,0,False,0.872,1331,bot
2888893362,22,28,False,0.008,2115,human
54330296,272,0,False,0.07,4061,bot
152110020,485,307,False,6.641,3728,bot
32572357,126,522,False,0.974,4141,human
2542339015,908,527,False,27.57,2269,human
41747410,12105,3107,True,1.563,4107,human
221053911,79,365,False,5.848,3550,human
216597460,0,22,False,0.56,3563,bot
830276562,604,380,False,6.596,2892,human
331154401,237,559,False,3.123,3330,bot
41747450,10,0,False,0.383,4107,bot
526451718,192,436,False,1.84,3077,human
138478601,201,266,False,0.472,3764,human
534747914,850,1006,False,2.257,3070,human
493683726,26,55,False,0.471,3107,bot
159187983,188,890,False,1.527,3708,human
204276752,265,805,False,1.368,3593,bot
24708125,36,87,False,0.809,4173,human
1033721698200084480,102,1039,False,18.423,723,human
78185520,148327,226071,False,58.419,3977,human
228918333,49594,8739,True,31.335,3529,human
80544850,904,612,False,3.615,3969,human
875883792573112320,1,0,False,0.238,1159,bot
2307458149,597,170,False,8.541,2399,human
867864429626626048,73,621,False,2.486,1181,bot
461177967,631,197,True,2.558,3142,human
1645806714,15,0,False,1.28,2571,bot
890683026082074625,2,0,False,0.391,1118,human
18678924,283617,8087,True,34.526,4242,human
92131636,695,2305,False,4.41,3921,human
294454420,194,811,False,0.301,3392,human
772441417713082368,0,0,False,0.121,1444,human
3365209246,35,43,False,0.541,1869,human
237044905,32,54,False,0.786,3507,bot
14222518,1143948,1332,True,17.855,4529,human
772523805117931521,0,0,False,0.215,1444,human
834692754500378625,0,0,False,0.258,1273,human
103351486,175,141,False,1.702,3874,bot
4080075975,21,138,False,0.124,1754,bot
265618632,37,0,False,0.04,3446,bot
205325522,2070,1643,False,5.548,3590,human
328271085,403,0,False,1.681,3335,bot
938583592585826304,3108,4537,False,1.569,986,human
15533317,1367,1472,False,3.716,4410,human
799081730,147,465,False,0.956,2907,human
893548435256872966,3,63,False,1.258,1110,bot
358417673,4,0,False,0.017,3287,bot
369165580,26,86,False,0.384,3269,human
309396750,91622,457,False,1.036,3366,human
270861589,6,12,False,0.841,3436,bot
374408472,56,62,False,0.662,3260,human
248579359,14,0,False,0.069,3481,bot
19727668,864,1700,False,5.26,4219,human
497354038,754,1881,False,2.497,3103,human
3002402122,1,25,False,1.05,2030,bot
344786265,7221,7568,False,139.357,3308,human
109380957,297,641,False,2.393,3855,human
427885919,3389170,418,True,1.343,3181,human
1735460190,15,0,False,0.328,2538,bot
803800418,348,1243,False,2.166,2905,human
1059652970,2589,4194,False,7.459,2784,human
2904622445,222,457,False,2.469,2085,human
95749490,698365,885,True,1.956,3905,human
3438609785,2816,159,False,0.691,1821,human
3184592250,74,38,False,5.654,1934,bot
2612594052,19,0,False,1.386,2233,bot
299435398,1981,1592,False,3.296,3383,human
260900239,14,31,False,0.029,3455,human
1075381645,285,227,False,2.463,2778,human
26019218,128,159,False,3.795,4166,human
634193294,2,18,False,0.285,2959,human
85788068,3162847,163,True,0.987,3948,human
877301444868702209,0,0,False,0.116,1155,bot
27592116,822482,204,True,2.518,4160,human
46466493,161,53,False,1.552,4086,bot
28902856,23593,2138,True,1.083,4154,human
1494549962,780,1054,False,213.695,2628,bot
460391883,1144,970,False,3.23,3143,human
1694827980,59,84,False,1.857,2552,human
877314487736389633,0,0,False,0.222,1155,bot
2818639319,138,427,False,5.241,2141,human
459081184,8,46,False,1.049,3145,bot
246220260,15,139,False,0.203,3485,human
968689128,87,692,False,0.154,2824,bot
58263016,24,0,False,0.051,4048,human
1700556109,177,546,False,1.62,2550,human
109118967,4158752,463,True,3.632,3856,human
83166727,969921,48,True,0.845,3958,human
143459856,30,91,False,1.759,3750,human
366806549,200,192,False,24.227,3273,human
412681753,2631105,176,True,1.29,3200,human
45680176,96,0,False,0.067,4089,human
760546868,1433814,526,True,0.545,2925,human
292619829,459,627,False,0.877,3395,human
951241980859830272,68,231,False,4.17,951,human
534840893,6912,1840,True,18.963,3070,human
2163541567,839,831,False,0.229,2485,bot
23397958,5184,501,True,5.393,4181,human
134547013,854,686,False,22.222,3775,human
22730321,204,160,False,8.434,4186,human
60098125,68,612,False,0.875,4042,human
4216129103,410,1796,False,5.27,1736,human
240191071,90,193,False,0.051,3500,bot
2261845596,967,0,False,5.919,2428,human
43320934,1050066,1421,False,2.386,4099,human
2329478761,7,0,False,0.602,2386,bot
23922282,1387504,51,True,0.948,4178,human
4111533674,15,40,False,1.748,1751,bot
55641726,33059,1695,True,7.712,4057,human
302057092,6981,912,False,6.561,3378,human
367855244,6,0,False,0.848,3271,bot
587531918,47,269,False,0.786,3010,human
2894661271,809,208,False,14.416,2110,human
987799444535107584,9,79,False,0.688,850,human
1071187622,612076,2967,True,2.643,2779,human
168625831,97347,280,True,4.473,3682,human
4894033613,203,0,False,7.812,1652,bot
828459962821128192,173,1797,False,1.155,1290,bot
877293283462008838,0,0,False,0.339,1155,bot
488703700,243,297,False,0.726,3112,bot
421594859,87,594,False,0.076,3189,human
323290863,876,296,False,5.639,3343,human
116459291,760,428,False,1.262,3830,human
37291805,362707,548,True,1.914,4126,human
730577459293249543,4,0,False,0.037,1560,bot
41223975,373,2139,False,4.431,4109,human
867072457215279104,11,56,False,0.038,1183,human
20776753,42,333,False,0.672,4204,human
2269447992,420,493,False,11.036,2423,bot
701564729,229,318,False,0.526,2510,human
772461309883478017,2,0,False,0.136,1444,human
589629286,97,0,False,1.659,3008,bot
564201323,4397,198,False,5.025,3036,human
20281531,36,63,False,0.252,4211,bot
254609288,12,0,False,0.018,3468,bot
826619984180678656,25,417,False,0.059,1295,bot
67700632,17,8,False,0.656,4015,bot
21271500,121447,13100,False,17.483,4199,bot
768527122239328257,206,323,False,5.377,1455,human
221317039,406,0,False,0.139,3550,human
200607665,210232,73053,False,12.524,3601,human
46467001,509,1842,False,6.937,4086,human
424216511,58,0,False,0.071,3185,human
1971390402,3,64,False,0.653,2495,bot
193791940,30223,432,False,4.902,3618,human
3356821444,17,0,False,1.476,1873,bot
1516308428,2,0,False,0.008,2622,bot
66652131,8582,8927,True,23.765,4018,human
378341353,238,196,False,7.737,3253,human
157353976,1,0,False,0.046,3713,human
222365692,652944,389,True,1.951,3547,human
375195645,850,1902,False,2.268,3258,human
708938088018481152,230,0,False,22.691,1620,bot
26544136,345,1158,False,4.144,4164,human
123799563,245,252,False,0.919,3808,human
4858644489,11,0,False,2.103,1664,bot
972313916578713600,16,14,False,1.848,893,bot
1083330945506308098,38,0,False,1.462,586,bot
19990540,91259,819,False,17.804,4214,human
1055468890027945984,35,289,False,0.676,663,human
64030748,61128,923,True,3.292,4028,human
212928540,39,102,False,0.841,3572,human
55117855,4582775,1970,True,1.695,4059,human
279513123,511397,1623,False,17.331,3419,human
20514852,219338,736,True,38.086,4207,human
718112164200976385,52,309,False,0.768,1594,human
1488259112,696761,304,True,0.9,2630,human
60622883,25113,728,False,11.637,4040,human
1499269170,154,1656,False,0.581,2626,human
28379194,43794,124,True,0.744,4156,human
772416202488549378,0,0,False,0.095,1444,human
358418497,148,213,False,1.291,3287,human
99944516,113,0,False,0.152,3886,human
52758593,145,809,False,0.285,4066,human
1251018836,30,38,False,0.798,2721,bot
387778645,454,681,False,2.226,3236,bot
2982479962,194,205,False,1.029,2040,bot
2177173596,759,1138,False,22.036,2478,bot
2361460850,764,1199,False,1.303,2366,human
281348217,33,54,False,0.416,3416,bot
21563514,296,1180,False,1.518,4195,bot
153159815,38,230,False,1.104,3725,human
44632203,48,31,False,0.317,4093,human
600901779,45,0,False,0.569,2996,human
2567768220,533,463,False,4.699,2257,human
3111717031,466,442,False,1.107,1971,human
52496551,2263401,23,True,0.15,4067,human
433391788,33,82,False,0.896,3174,bot
475596974,7,48,False,0.661,3127,bot
2790852783,6,48,False,0.015,2151,bot
51447989,236357,842,True,8.221,4070,human
35457209,3040,929,False,1.48,4132,bot
462489802,1443430,2516,True,5.01,3141,human
33097926,145,178,False,0.688,4140,human
81856710,1036609,8856,True,13.063,3963,human
280824014,11,0,False,0.006,3417,bot
17893595,2098,825,True,13.447,4275,human
552405217,67,25,False,1.283,3050,human
3196127461,2476,2256,False,1.717,1923,human
376506636,569310,651,True,0.088,3256,human
130877708,125,381,False,0.083,3785,bot
710486262126387200,35,651,False,0.619,1615,human
135596312,3966,184,False,1.501,3772,human
34146586,578,1287,False,1.75,4137,human
735643934,219,135,False,2.216,2937,bot
102304034,118,0,False,0.284,3878,human
755757579524079616,1718,494,False,28.542,1490,bot
56690996,1451835,851,False,6.688,4053,human
4111534393,17,64,False,1.995,1751,bot
287377727,161015,594,False,1.643,3404,human
4111534399,31,46,False,2.252,1751,bot
415566147,23,162,False,0.338,3196,human
76351820,2201012,2143,True,0.94,3983,human
66914638,233,80,False,9.722,4018,human
25233746,1193928,1338,True,2.225,4171,human
62458211,21846,1306,False,66.565,4034,human
